employee_id,review_date,review_type,reviewer_id,technical_score,communication_score,leadership_score,initiative_score,teamwork_score,quality_score,comments
1065,2024-10-06,quarterly,2002,4.0,4.2,3.2,4.0,3.7,4.1,Since crime south pass lead a.
1065,2024-10-20,quarterly,2007,4.1,4.3,3.4,4.0,4.8,3.7,Over manage computer medical method week.
1065,2024-04-26,quarterly,2007,4.0,4.8,4.3,4.0,4.2,4.9,Test eat every night final.
1065,2024-06-19,quarterly,2007,3.6,3.5,3.7,3.1,4.8,3.6,With watch maintain five.
1066,2024-07-16,quarterly,2008,4.3,3.8,3.2,3.4,3.9,3.8,Many condition set pull behind television garden.
1066,2024-09-23,quarterly,2001,4.2,4.6,3.1,3.7,4.0,3.8,State cover board discussion film figure short.
1066,2024-07-02,quarterly,2004,4.5,3.9,3.7,3.6,3.7,3.8,Range until decision public.
1066,2024-05-05,quarterly,2003,3.5,3.9,3.7,3.3,4.9,4.3,Court how commercial citizen.
1067,2024-09-14,quarterly,2003,3.7,4.6,3.8,4.0,3.9,4.5,For might listen organization.
1067,2024-06-10,quarterly,2005,4.6,3.5,3.9,4.3,3.9,3.9,Director enjoy various strong he.
1067,2024-04-28,quarterly,2004,4.6,4.5,3.8,3.9,4.7,4.3,Risk stop firm final none several.
1067,2024-01-03,quarterly,2003,4.4,5.0,3.0,4.4,4.0,4.5,Area impact position cause lead ever.
1068,2024-11-13,quarterly,2009,4.1,4.0,3.7,3.3,4.6,4.6,Decade respond far health focus.
1068,2024-11-03,quarterly,2007,3.9,4.7,3.9,3.9,4.5,4.9,For nice current Democrat me task.
1068,2024-02-11,quarterly,2010,4.3,3.6,3.7,3.3,3.9,3.6,During for look return.
1068,2024-07-01,quarterly,2006,4.0,4.6,3.8,3.7,4.1,4.3,Sit hope where.
1069,2024-10-01,quarterly,2002,3.7,4.8,3.3,4.3,3.8,4.1,Economic would only arrive argue garden Mrs.
1069,2024-06-19,quarterly,2002,3.7,5.0,3.8,4.1,3.8,3.8,Book care seek foot simple.
1069,2024-06-09,quarterly,2006,3.6,3.9,4.4,3.6,5.0,4.5,Them operation off no.
1069,2024-06-19,quarterly,2008,4.8,3.6,4.4,3.9,3.6,3.9,Foreign national produce news stage.
1070,2024-09-24,quarterly,2010,4.3,4.4,4.1,3.1,4.5,4.3,Cell show that.
1070,2024-09-28,quarterly,2001,4.9,4.2,4.5,4.2,4.8,3.7,Whatever guess significant section Democrat fly.
1070,2024-03-29,quarterly,2009,4.4,4.9,3.4,3.6,4.0,4.0,Gun current will else page usually cell.
1070,2024-09-06,quarterly,2008,4.3,3.7,4.1,4.5,4.4,4.5,Interview south something story art writer.
1071,2024-05-25,quarterly,2004,3.8,3.7,4.1,4.1,3.8,3.8,Not yet where.
1071,2024-12-05,quarterly,2003,3.9,3.6,3.7,3.9,3.5,4.6,So man offer plant same north.
1071,2024-08-04,quarterly,2004,4.0,4.6,4.1,4.3,4.1,4.5,Mother sometimes suffer because.
1071,2024-12-24,quarterly,2003,4.2,3.5,3.6,3.8,4.5,4.8,Particular year sell short issue everybody later.
1072,2024-12-07,quarterly,2002,3.6,3.7,3.1,3.6,4.2,4.5,Practice authority possible fund.
1072,2024-07-23,quarterly,2003,3.9,4.3,3.8,4.0,4.9,4.9,Threat husband family perhaps hope across.
1072,2024-05-05,quarterly,2010,5.0,4.8,3.2,4.5,4.3,4.4,Character talk once should mother president.
1072,2024-03-18,quarterly,2008,4.1,4.4,4.2,3.4,3.9,3.8,Understand throw resource officer country challenge final.
1073,2024-02-09,quarterly,2001,3.8,3.9,4.2,3.7,3.6,4.4,Mouth war always.
1073,2024-02-19,quarterly,2003,4.9,3.8,4.1,4.4,3.7,4.2,Give attorney that up probably cut clear.
1073,2024-04-15,quarterly,2010,4.6,4.7,3.1,3.3,4.8,4.7,View describe green case together.
1073,2024-06-19,quarterly,2004,4.9,4.3,3.9,4.3,3.9,4.3,Street heart know season.
1074,2024-10-14,quarterly,2006,4.3,3.6,3.4,3.8,4.7,3.6,Herself land human day herself.
1074,2024-11-12,quarterly,2008,4.8,3.8,4.2,3.3,4.5,4.3,Behavior compare tree right.
1074,2024-02-17,quarterly,2010,4.2,4.1,4.0,3.1,4.6,4.2,Series build major painting.
1074,2024-10-18,quarterly,2005,5.0,4.0,3.0,3.0,3.5,4.5,Indeed decision before medical long meet.
1075,2024-06-26,quarterly,2001,4.8,4.6,3.1,3.2,4.6,4.5,Account sound hundred.
1075,2024-11-29,quarterly,2002,3.6,3.8,4.4,3.1,4.7,4.3,Great watch student its.
1075,2024-11-25,quarterly,2006,3.6,4.4,4.5,3.0,3.7,4.0,Director red practice special then.
1075,2024-01-07,quarterly,2007,4.5,4.7,3.8,3.4,3.9,3.7,Role today animal suggest concern.
1076,2024-01-04,quarterly,2009,4.7,4.4,3.9,3.7,4.2,4.9,Million cell like although.
1076,2024-08-19,quarterly,2002,3.7,4.7,3.4,3.9,3.6,4.1,Term produce he increase church.
1076,2024-03-07,quarterly,2001,4.3,4.2,3.1,3.1,4.5,4.8,View whole score special.
1076,2024-03-11,quarterly,2007,4.0,4.0,3.5,3.8,4.3,4.1,These body class marriage fill personal.
1077,2024-12-19,quarterly,2010,3.7,4.1,4.2,3.8,5.0,4.1,Perform agreement ago agreement like.
1077,2024-10-12,quarterly,2001,4.0,4.7,4.2,3.6,3.6,4.6,Trial another help out.
1077,2024-07-22,quarterly,2008,3.6,3.8,3.6,4.3,4.3,4.4,Citizen address today begin.
1077,2024-01-26,quarterly,2001,4.7,4.7,4.4,4.3,4.3,3.7,Why less indeed together.
1078,2024-06-20,quarterly,2001,3.9,3.6,3.2,3.6,4.8,3.7,Tax speak a live.
1078,2024-12-15,quarterly,2009,4.9,4.6,3.4,4.1,4.9,4.5,Campaign prevent half party respond.
1078,2024-07-04,quarterly,2009,4.9,4.2,4.4,3.8,4.1,4.6,See system cultural despite candidate walk difficult.
1078,2024-02-01,quarterly,2009,4.5,4.1,3.4,4.0,3.7,4.1,Response executive past economic.
1079,2024-04-07,quarterly,2005,4.6,4.3,4.0,4.0,4.0,3.9,Role feeling report left.
1079,2024-08-17,quarterly,2001,3.9,4.1,4.1,3.6,4.6,4.3,Might write entire tonight foreign hear certainly.
1079,2024-10-12,quarterly,2004,3.7,4.9,3.4,3.7,3.6,4.1,Security son place.
1079,2024-11-04,quarterly,2007,3.7,4.9,3.6,3.4,4.8,3.8,Woman add play structure down.
1080,2024-06-03,quarterly,2004,4.6,4.1,3.8,3.3,3.8,4.8,Activity lose tax could thank wife.
1080,2024-06-06,quarterly,2001,4.5,4.2,3.5,4.2,4.8,4.3,Yeah law enjoy key seat pretty method.
1080,2024-05-11,quarterly,2009,4.3,4.9,4.2,4.1,4.1,4.3,You control game the sign lead.
1080,2024-02-07,quarterly,2009,4.3,4.7,3.4,4.1,3.7,4.4,Shake enjoy site interview agent myself.
1081,2024-02-06,quarterly,2001,4.5,4.0,3.4,4.0,5.0,3.9,Window store build require call.
1081,2024-05-15,quarterly,2004,4.9,3.8,4.1,3.5,4.7,3.9,Laugh network vote whom will.
1081,2024-03-11,quarterly,2006,4.8,3.7,4.1,4.2,4.7,3.6,Star those memory center quite simply.
1081,2024-03-18,quarterly,2010,4.2,4.2,4.3,3.2,3.6,5.0,Moment sister none most another mouth.
1082,2024-07-28,quarterly,2004,4.4,4.4,3.3,3.3,4.1,4.0,Really young coach city quite.
1082,2024-09-03,quarterly,2004,3.6,4.1,3.1,3.1,3.6,4.6,Difficult us respond must western interest dark any.
1082,2024-06-04,quarterly,2009,4.2,4.9,4.5,3.1,4.9,4.8,Hope miss instead live focus.
1082,2024-10-07,quarterly,2009,4.6,4.3,3.0,4.4,3.8,3.5,A edge new find type.
1083,2024-08-26,quarterly,2001,4.4,4.0,3.6,3.8,4.8,4.3,Where arrive improve century state share southern week.
1083,2024-04-04,quarterly,2001,3.9,4.1,3.7,4.1,3.9,3.9,Skill position hospital cover strong audience.
1083,2024-04-17,quarterly,2010,3.7,4.6,3.6,3.0,4.4,3.8,Throughout but science want.
1083,2024-02-28,quarterly,2006,4.4,4.0,4.3,3.1,4.4,4.7,Kitchen public set action bring.
1084,2024-04-30,quarterly,2009,4.5,4.4,3.2,3.4,3.8,4.3,Bill pick likely produce federal by sea.
1084,2024-06-25,quarterly,2006,4.8,4.4,4.1,3.6,3.8,4.6,Audience without treat game.
1084,2024-04-15,quarterly,2004,4.4,4.3,3.1,3.7,4.0,4.1,High through both.
1084,2024-06-30,quarterly,2002,3.9,3.6,4.1,4.1,3.7,4.3,One then reality some serve different.
1085,2024-02-10,quarterly,2001,4.7,4.4,4.2,3.5,4.2,4.1,Young owner out guy.
1085,2024-12-03,quarterly,2007,4.9,4.6,3.8,3.1,4.6,4.1,Student white instead point tend exactly right.
1085,2024-04-17,quarterly,2001,4.9,4.9,4.3,3.1,4.8,4.0,Policy forget project economy ground.
1085,2024-01-06,quarterly,2007,4.8,3.6,4.3,3.0,3.7,4.2,Require magazine one determine.
1086,2024-06-17,quarterly,2006,4.9,3.8,4.4,4.2,3.9,4.0,Billion sit remain night study.
1086,2024-05-25,quarterly,2001,4.7,4.3,3.3,3.9,4.2,4.8,Million understand him own opportunity soldier west offer.
1086,2024-02-15,quarterly,2007,4.6,4.5,3.2,3.3,4.3,3.9,Guess pull tough instead hour.
1086,2024-10-16,quarterly,2001,3.7,4.0,3.8,4.2,5.0,4.7,Girl small system.
1087,2024-08-10,quarterly,2006,3.9,4.2,4.0,3.8,4.8,3.7,Also human source season it traditional democratic.
1087,2024-03-11,quarterly,2001,3.8,4.5,3.9,3.2,3.7,4.1,Piece forget factor.
1087,2024-06-09,quarterly,2001,4.4,3.6,3.6,3.8,4.6,4.7,Rock support effect.
1087,2024-11-13,quarterly,2005,4.4,4.9,4.1,3.7,3.9,4.7,Good whole everybody situation foot recognize.
1088,2024-09-03,quarterly,2007,4.6,4.6,3.9,3.9,4.6,4.4,Shoulder civil next tell possible.
1088,2024-10-14,quarterly,2007,4.8,4.5,4.2,4.0,4.6,4.6,Send sit common matter become goal.
1088,2024-07-28,quarterly,2008,3.6,4.3,3.2,4.2,4.4,4.5,First figure trial bed image.
1088,2024-08-29,quarterly,2010,3.9,4.0,3.2,3.0,4.3,4.0,Police series dark task magazine front just.
1089,2024-05-20,quarterly,2010,4.7,4.8,4.4,4.3,3.7,4.8,Where follow born ok.
1089,2024-12-18,quarterly,2004,3.9,3.7,4.5,3.6,4.3,4.9,Record night series Mrs huge receive cup.
1089,2024-02-05,quarterly,2007,4.4,3.5,3.8,3.2,4.5,4.2,Trip production system certainly future government card history.
1089,2024-11-24,quarterly,2007,5.0,3.5,3.7,4.1,4.0,4.9,Party wife food different step.
1090,2024-04-05,quarterly,2004,4.3,3.8,4.0,3.9,4.0,3.9,Choice yeah ago difference reason despite themselves.
1090,2024-06-20,quarterly,2009,3.7,4.8,4.1,4.3,5.0,4.7,Certainly father who tax low.
1090,2024-06-19,quarterly,2006,4.9,4.8,3.2,3.2,4.5,4.4,News your court control million hundred.
1090,2024-08-11,quarterly,2006,3.5,4.7,4.2,3.6,4.6,4.3,Section religious word sound enjoy have.
1091,2024-12-15,quarterly,2003,4.2,3.9,4.2,3.6,4.1,4.1,Floor ground when care team.
1091,2024-09-29,quarterly,2002,4.9,3.8,3.8,4.2,3.6,4.7,Somebody often benefit true world.
1091,2024-10-02,quarterly,2003,4.6,4.7,3.5,3.5,4.9,3.7,Movement bit step direction give reduce with.
1091,2024-11-14,quarterly,2004,4.7,4.1,3.2,3.9,4.7,4.8,Let off apply peace market.
1092,2024-06-18,quarterly,2005,4.4,3.6,3.0,4.4,4.2,3.8,Well commercial nice next.
1092,2024-01-23,quarterly,2001,4.5,4.3,3.9,4.4,4.1,5.0,Live relationship as great western everybody.
1092,2024-04-07,quarterly,2002,4.8,4.6,3.8,3.1,4.5,4.7,Require make region.
1092,2024-02-21,quarterly,2006,4.7,4.7,3.0,4.4,4.1,3.6,Democrat laugh Mrs push form now.
1093,2024-12-06,quarterly,2005,3.6,4.4,3.1,4.1,3.6,4.1,Watch certain much race fire according participant.
1093,2024-10-03,quarterly,2003,4.8,4.3,4.3,4.4,4.5,4.4,Onto simple audience as including claim.
1093,2024-03-16,quarterly,2001,4.6,3.8,3.4,3.0,4.2,4.2,Woman similar writer structure ahead.
1093,2024-12-26,quarterly,2005,4.1,3.6,4.4,4.3,4.6,4.6,Rock forward behind idea red rate source.
1094,2024-05-28,quarterly,2007,4.5,4.4,3.5,3.8,3.6,4.8,Catch gas benefit great religious these matter.
1094,2024-03-12,quarterly,2008,4.9,4.9,4.5,3.8,4.9,3.6,Husband dinner worry plan fund.
1094,2024-10-18,quarterly,2005,3.5,4.9,4.0,3.4,5.0,3.8,Model after paper word.
1094,2024-01-23,quarterly,2008,3.8,4.9,4.4,3.5,4.6,3.8,Believe ability world actually force fill.
1095,2024-11-06,quarterly,2006,4.9,4.1,3.7,4.4,4.2,3.8,Nor teacher western country per consider despite.
1095,2024-05-14,quarterly,2003,4.5,3.6,3.2,3.6,3.8,4.1,The tree outside off.
1095,2024-12-12,quarterly,2009,5.0,4.0,3.7,3.8,5.0,4.1,Relationship they concern chance standard air.
1095,2024-01-16,quarterly,2004,3.8,3.6,4.0,3.4,3.9,3.6,Thousand soldier build various various blue raise.
1096,2024-08-17,quarterly,2003,4.8,4.0,3.2,3.6,4.3,5.0,Cold between cover choice party front lawyer.
1096,2024-09-12,quarterly,2002,4.1,3.9,3.1,3.7,4.5,4.7,Story six want protect assume east center.
1096,2024-11-13,quarterly,2007,4.2,3.7,3.2,3.7,4.7,4.5,Could identify group true TV specific travel.
1096,2024-10-01,quarterly,2003,4.9,3.6,4.3,4.0,4.8,4.8,Better mind professional fly month offer mother hour.
1097,2024-07-31,quarterly,2010,4.3,3.8,3.9,3.4,4.9,4.1,Executive career shake fall phone.
1097,2024-06-05,quarterly,2010,4.3,4.6,3.7,4.1,4.4,3.9,Help make make focus machine home.
1097,2024-07-12,quarterly,2007,4.8,3.8,4.2,3.4,3.7,4.3,Side recognize month among water.
1097,2024-04-29,quarterly,2009,4.5,4.0,3.0,3.3,4.6,4.9,Security number community finish answer agreement whom his.
1098,2024-05-16,quarterly,2001,4.2,4.6,3.8,4.0,4.1,4.9,Appear stay them school model condition he.
1098,2024-09-28,quarterly,2002,4.2,4.6,3.6,4.4,3.9,4.1,Treat better wear.
1098,2024-12-12,quarterly,2003,4.8,3.5,4.1,3.6,3.7,4.5,Republican authority data deal policy.
1098,2024-01-07,quarterly,2003,3.8,4.4,3.5,3.2,5.0,4.5,Two deal ready.
1099,2024-12-24,quarterly,2006,3.5,4.0,4.5,4.4,4.5,4.1,Above drive sport story worker.
1099,2024-05-31,quarterly,2003,4.6,4.3,4.2,3.3,5.0,3.7,Head study and center east.
1099,2024-09-16,quarterly,2010,4.1,4.2,3.9,3.1,4.4,4.7,Think institution now tell phone.
1099,2024-03-20,quarterly,2005,3.9,4.4,3.8,4.2,4.8,4.9,Important act statement help successful.
1100,2024-03-14,quarterly,2003,4.8,3.6,3.5,3.1,4.4,4.6,Effect action realize among short can ready.
1100,2024-01-28,quarterly,2009,4.1,4.6,4.1,3.4,5.0,4.5,Boy total major contain.
1100,2024-05-07,quarterly,2005,4.8,4.0,4.1,3.8,4.4,4.5,Want either race us.
1100,2024-06-03,quarterly,2005,4.0,4.4,3.8,4.4,4.6,3.6,Movie expect now board budget.
1101,2024-11-15,quarterly,2008,3.6,4.9,3.4,3.8,4.2,4.2,Wear never marriage camera yet.
1101,2024-07-01,quarterly,2009,4.7,4.5,3.0,3.9,3.9,4.7,Body director strategy continue several southern drop.
1101,2024-08-26,quarterly,2010,3.6,4.4,4.5,3.7,4.3,4.1,Just central others American value short.
1101,2024-03-14,quarterly,2003,4.8,4.4,3.7,3.7,4.8,4.8,Right analysis add check teacher.
1102,2024-04-07,quarterly,2003,4.0,4.4,3.7,4.1,4.7,4.3,Glass customer popular hospital.
1102,2024-02-29,quarterly,2009,3.5,4.5,4.0,4.2,4.1,4.5,Measure different physical from return.
1102,2024-01-10,quarterly,2001,4.5,4.8,4.1,3.6,4.6,4.0,Attorney early more news century who.
1102,2024-01-23,quarterly,2008,4.4,3.5,3.2,3.4,4.3,4.7,Range improve move peace.
1103,2024-03-06,quarterly,2006,4.8,3.9,3.3,3.8,4.2,4.1,Have century billion do high none.
1103,2024-11-12,quarterly,2003,4.0,4.7,3.4,4.0,4.5,3.7,Shoulder build different pick nor available.
1103,2024-09-08,quarterly,2009,4.6,4.8,4.2,4.2,3.8,4.9,Visit population executive pattern last security raise.
1103,2024-08-25,quarterly,2009,4.9,4.9,4.4,3.5,3.7,3.6,Generation write lawyer try check.
1104,2024-07-27,quarterly,2006,3.8,4.6,4.1,4.4,3.8,4.9,Difference expert room white home either.
1104,2024-03-03,quarterly,2007,3.8,4.4,3.6,3.9,4.8,3.8,Science it feel amount improve they.
1104,2024-11-26,quarterly,2009,4.4,4.5,3.2,4.3,4.9,3.7,Would by phone decade image.
1104,2024-12-09,quarterly,2007,4.1,3.5,4.0,3.8,4.9,4.9,Leave laugh weight less full program.
1105,2024-02-21,quarterly,2009,4.0,4.4,4.1,4.2,3.9,3.9,Day describe course create them process peace.
1105,2024-12-15,quarterly,2001,3.8,4.4,3.2,4.0,4.3,4.4,Nature shake impact popular degree center board.
1105,2024-09-10,quarterly,2002,4.9,4.4,3.2,3.3,4.7,4.0,Feel strategy simple perhaps anything describe necessary.
1105,2024-03-01,quarterly,2004,3.9,3.6,4.3,3.3,4.0,4.0,View it wall agency deal note.
1106,2024-03-07,quarterly,2008,3.7,4.7,3.3,3.3,3.8,4.4,Worker quite shoulder political offer.
1106,2024-11-07,quarterly,2004,4.7,4.2,4.3,3.8,3.9,4.1,Character first early school several.
1106,2024-07-08,quarterly,2006,3.6,4.9,3.4,4.3,4.5,4.5,Particular shake most physical along best.
1106,2024-01-26,quarterly,2002,3.9,4.7,3.1,4.2,3.8,4.1,Again turn thank former.
1107,2024-02-04,quarterly,2009,4.9,3.7,3.9,3.7,3.6,4.6,Use ground season when film at.
1107,2024-08-30,quarterly,2003,4.6,3.5,3.5,3.4,4.3,4.3,On stock little region face big.
1107,2024-08-06,quarterly,2006,4.1,4.8,4.4,3.8,4.9,4.7,Too charge indeed mother.
1107,2024-08-28,quarterly,2007,3.6,4.0,4.2,3.8,4.7,4.2,Citizen need light work ready tough.
1108,2024-02-14,quarterly,2008,3.9,4.8,3.2,4.1,4.3,5.0,Training best always they.
1108,2024-07-02,quarterly,2005,4.3,4.0,3.9,4.4,4.7,4.0,Local short only write gun kid.
1108,2024-08-10,quarterly,2010,3.9,4.3,3.5,3.9,3.7,3.6,Language after man public.
1108,2024-05-13,quarterly,2007,5.0,3.5,4.4,3.0,3.6,3.7,Write though attention career feel hour.
1109,2024-02-28,quarterly,2005,4.1,3.8,4.0,3.3,4.9,3.7,Year social protect which.
1109,2024-05-04,quarterly,2002,4.7,4.8,3.1,3.0,4.0,3.6,Represent we bar owner son.
1109,2024-01-07,quarterly,2004,4.5,4.1,4.1,4.0,3.9,3.9,Through individual college surface court exactly minute trouble.
1109,2024-07-09,quarterly,2009,4.3,4.1,3.9,4.5,4.2,4.2,Town appear draw fill large item.
1110,2024-01-16,quarterly,2004,4.1,4.8,4.2,4.1,3.9,4.1,Seek service leader bag necessary.
1110,2024-02-20,quarterly,2001,3.7,4.8,4.5,4.1,4.9,3.9,Action off few current like home receive establish.
1110,2024-05-25,quarterly,2002,4.3,4.7,3.3,3.8,4.7,4.6,Happen mention year interesting religious car.
1110,2024-05-14,quarterly,2004,4.8,3.7,3.9,4.3,4.5,4.4,Need major entire tree try.
1111,2024-02-02,quarterly,2010,3.6,4.1,3.0,3.1,3.9,3.9,Technology time age campaign seven drug.
1111,2024-03-09,quarterly,2003,3.8,4.3,3.5,3.8,4.7,4.1,Assume occur down beautiful away rich.
1111,2024-10-13,quarterly,2002,4.5,3.8,3.3,3.5,4.2,3.9,Thank pay choose personal the leave.
1111,2024-12-05,quarterly,2006,4.3,3.9,3.2,3.2,4.4,3.5,Skill black business region current second.
1112,2024-02-01,quarterly,2003,4.4,4.3,4.2,4.0,4.2,4.8,Begin week about social.
1112,2024-03-31,quarterly,2009,3.9,3.7,3.1,4.3,4.6,4.9,Anyone bag fly more live.
1112,2024-03-17,quarterly,2008,3.8,4.2,3.3,3.7,4.6,3.8,Painting control explain put ten article continue.
1112,2024-01-03,quarterly,2010,4.5,4.9,4.4,4.4,4.0,3.8,Compare culture century my.
1113,2024-03-14,quarterly,2010,4.9,4.9,3.3,3.6,3.8,3.7,Reflect away cost focus.
1113,2024-03-29,quarterly,2007,4.7,4.5,3.9,4.0,3.9,4.3,House structure father include.
1113,2024-09-05,quarterly,2004,4.8,4.0,3.5,4.4,4.7,4.8,Design economy general drive according.
1113,2024-12-11,quarterly,2009,3.8,4.3,3.5,3.6,4.2,4.5,Example claim article management total.
1114,2024-01-24,quarterly,2008,3.8,4.7,3.4,4.4,4.4,3.9,Sense involve purpose together knowledge with purpose five.
1114,2024-10-26,quarterly,2005,4.4,4.9,3.7,4.1,3.7,4.8,Recently painting where notice road five.
1114,2024-05-19,quarterly,2010,4.7,4.8,3.7,3.3,3.8,3.6,Have feel major national seat direction color.
1114,2024-09-25,quarterly,2001,4.0,4.5,3.9,4.1,4.9,4.6,Important they food someone war idea.
1115,2024-12-03,quarterly,2004,4.2,4.8,3.5,3.9,4.3,4.9,Laugh center seek information agency cause first.
1115,2024-12-03,quarterly,2004,3.7,3.5,4.0,4.5,3.7,4.0,Change hand its stage town character watch describe.
1115,2024-01-07,quarterly,2001,4.3,3.8,4.3,3.4,4.3,4.4,Line even cup market citizen stop.
1115,2024-11-27,quarterly,2008,4.3,4.3,3.9,3.5,3.8,4.6,Everyone couple parent material itself surface maintain.
1116,2024-09-15,quarterly,2006,4.5,4.0,3.4,3.8,4.9,4.7,Government black well relationship.
1116,2024-08-24,quarterly,2001,3.8,3.9,3.5,4.4,4.5,4.7,Center million management describe make.
1116,2024-04-29,quarterly,2010,4.0,4.2,3.5,4.3,4.9,4.8,City piece range investment business can example right.
1116,2024-11-09,quarterly,2010,4.8,4.8,3.0,3.2,4.4,4.7,Hard wife as language.
1117,2024-06-10,quarterly,2010,4.6,4.5,3.1,3.3,3.9,4.8,Decide for do the fine.
1117,2024-12-21,quarterly,2009,3.8,4.4,3.3,3.0,4.1,4.2,Skill never officer former create camera focus.
1117,2024-09-02,quarterly,2004,4.5,4.2,3.9,3.2,4.1,4.4,Wife director or down standard major like.
1117,2024-01-08,quarterly,2003,3.7,3.7,4.3,4.4,4.9,4.1,Memory believe seek perhaps ball make.
1118,2024-08-22,quarterly,2003,3.6,4.4,4.1,3.1,3.7,4.1,At hope cover show Republican.
1118,2024-05-21,quarterly,2003,4.9,3.6,3.9,3.0,3.7,4.0,Listen development able green.
1118,2024-08-29,quarterly,2009,4.6,4.9,3.3,3.9,4.6,3.6,No situation what machine fire third customer.
1118,2024-11-10,quarterly,2010,3.8,4.1,3.3,3.0,3.8,4.5,Whatever our build safe save.
1119,2024-03-16,quarterly,2005,4.7,3.7,4.1,3.4,3.7,3.9,Sometimes executive so institution stand action end.
1119,2024-02-25,quarterly,2009,4.5,4.4,3.2,3.5,3.5,4.5,Agent prepare several bad let.
1119,2024-12-19,quarterly,2003,3.7,3.9,3.2,4.3,4.4,4.6,Land high church know.
1119,2024-05-01,quarterly,2006,5.0,4.0,3.6,4.2,4.7,4.6,View lay cup paper.
1120,2024-04-20,quarterly,2001,4.7,3.8,4.0,3.9,3.7,4.5,Only follow admit appear.
1120,2024-05-06,quarterly,2008,4.7,4.7,3.3,3.7,3.7,3.8,Local center story heart agent its food.
1120,2024-03-10,quarterly,2006,4.3,4.3,3.6,4.1,3.7,4.8,Party set poor food series always.
1120,2024-07-17,quarterly,2005,4.9,4.8,4.2,3.0,5.0,4.9,Reveal require market until.
1121,2024-02-24,quarterly,2007,3.7,4.4,3.7,3.8,3.9,3.7,Bill clear research begin.
1121,2024-05-19,quarterly,2010,3.6,4.6,4.4,3.6,4.8,3.5,Full include seem manage nation modern.
1121,2024-09-06,quarterly,2004,3.7,4.8,3.8,4.4,3.7,4.0,Reason nature become debate city several.
1121,2024-12-03,quarterly,2003,4.7,4.5,4.0,3.3,4.6,3.9,Dinner argue raise agency poor.
1122,2024-09-27,quarterly,2004,3.6,3.5,3.5,4.4,4.9,4.3,Long among serve wear west.
1122,2024-02-23,quarterly,2008,4.1,4.8,3.5,3.1,4.2,4.5,Floor hold plant how member face age.
1122,2024-10-04,quarterly,2006,4.1,4.1,3.3,3.4,4.2,3.7,Nearly always operation decade old according.
1122,2024-09-29,quarterly,2005,4.2,3.5,3.1,3.1,3.7,4.7,Ok happy together clearly.
1123,2024-03-23,quarterly,2002,3.6,3.5,4.4,4.2,4.3,3.7,Movie trip season example.
